,condition,model_year,make,model,trim_level,list_price,exterior_color,interior_color,fwd_or_awd,hybrid_or_eco,mileage,dealer_address,date_parsed
572,USED,2023,FORD,MAVERICK,XLT,35888,Cactus Gray,Navy Pier/Medium Slate,Front-wheel Drive,Gasoline,40,"7338 W Loop 1604 N San Antonio, TX 78254",2023-05-11
573,USED,2022,FORD,MAVERICK,XLT,33491,Area 51,Navy Pier,All-wheel Drive,Gasoline,18346,"6139 Bandera Rd San Antonio, TX 78238",2023-05-11
574,USED,2023,FORD,MAVERICK,LARIAT,42999,Oxford White,Black Onyx,All-wheel Drive,Gasoline,3302,"7111 NW Loop 410 San Antonio, TX 78238",2023-05-11
575,CERTIFIED,2022,FORD,MAVERICK,LARIAT,43879,Blue,Desert,All-wheel Drive,Gasoline,8289,"7111 NW Loop 410 San Antonio, TX 78238",2023-05-11
576,USED,2023,FORD,MAVERICK,LARIAT,42945,Carbonized Gray Metallic,Desert,All-wheel Drive,Gasoline,2650,"400 Sidney Baker St S Kerrville, TX 78028",2023-05-11
577,USED,2022,FORD,MAVERICK,XLT,36448,Shadow Black,Navy Pier,All-wheel Drive,Gasoline,1652,"400 Sidney Baker St S Kerrville, TX 78028",2023-05-11
578,USED,2022,FORD,MAVERICK,XL,33816,Carbonized Gray,Black Onyx,Front-wheel Drive,Gasoline,13749,"203 Bryant Blvd N San Angelo, TX 76903",2023-05-11
579,USED,2022,FORD,MAVERICK,XL,31900,Gray,Blue,Front-wheel Drive,CVT Transmission,2390,"J from Edinburg, TX 78541",2023-05-11
580,CERTIFIED,2022,FORD,MAVERICK,LARIAT,38849,CARBONIZED GREY METALLIC,DESERT BROWN TRIM,–,–,6669,"3010 W University Dr Edinburg, TX 78539",2023-05-11
581,USED,2023,FORD,MAVERICK,XLT,38998,Gray,Gray,FWD,Hybrid,820,"1300 E I-2 Pharr, TX 78577",2023-05-11
582,USED,2022,FORD,MAVERICK,XL,31998,Blue,Black,Front-wheel Drive,Hybrid,7316,"1300 E I-2 Pharr, TX 78577",2023-05-11
583,CERTIFIED,2022,FORD,MAVERICK,FOR,,CYBER ORANGE METALLIC TC,NAVY PIER -MED SLATE TRIM,–,–,16649,"805 E Expy 83 Mission, TX 78572",2023-05-11
584,USED,2022,FORD,MAVERICK,FOR,,Oxford White,Black Onyx,All-wheel Drive,Gasoline,29796,"3301 S Loop 289 Lubbock, TX 79423",2023-05-11
585,USED,2022,FORD,MAVERICK,FOR,,Gray,Black Onyx,All-wheel Drive,Gasoline,25191,"3301 S Loop 289 Lubbock, TX 79423",2023-05-11
586,USED,2022,FORD,MAVERICK,XL,34400,Velocity Blue Metallic,Black Onyx,Front-wheel Drive,Hybrid,7165,"3705 W Wall St Midland, TX 79703",2023-05-11
587,USED,2022,FORD,MAVERICK,XLT,35000,Iconic Silver Metallic,Navy Pier,Front-wheel Drive,Hybrid,2569,"4400 Parks Legado Rd Odessa, TX 79765",2023-05-11
588,USED,2023,FORD,MAVERICK,XLT,41000,Cactus Green / Gray,Navy Pier,All-wheel Drive,Gasoline,57,"4400 Parks Legado Rd Odessa, TX 79765",2023-05-11
589,USED,2022,FORD,MAVERICK,XLT,37299,Gray,Navy Pier/Medium Slate,All-wheel Drive,Gasoline,1514,"925 N Powers Blvd Colorado Springs, CO 80915",2023-05-11
590,USED,2022,FORD,MAVERICK,XLT,37599,Blue,Blue,All-wheel Drive,Gasoline,6976,"19201 Lincoln Ave Parker, CO 80138",2023-05-11
591,CERTIFIED,2022,FORD,MAVERICK,FOR,,OXFORD WHITE,NAVY PIER -MED SLATE TRIM,–,–,9399,"1212 Motor City Dr Colorado Springs, CO 80905",2023-05-11
592,CERTIFIED,2022,FORD,MAVERICK,LARIAT,40000,CARBONIZED GREY METALLIC,DESERT BROWN TRIM,–,–,9768,"4471 E Evans Ave Denver, CO 80222",2023-05-11
593,USED,2022,FORD,MAVERICK,LARIAT,38590,Gray,Desert,All-wheel Drive,Gasoline,24313,"5200 S Broadway Englewood, CO 80113",2023-05-11
594,USED,2022,FORD,MAVERICK,XLT,37800,Area 51,Navy Pier,All-wheel Drive,Gasoline,830,"1800 Lucent court Highlands Ranch, CO 80129",2023-05-11
595,USED,2023,FORD,MAVERICK,XLT,41890,Hot Pepper Red Metallic Tinted Clearcoat,Navy Pier,All-wheel Drive,Gasoline,3193,"400 W 104th Ave Northglenn, CO 80234",2023-05-11
596,USED,2023,FORD,MAVERICK,XLT,39990,Black,Navy Pier,All-wheel Drive,Gasoline,104,"400 W 104th Ave Northglenn, CO 80234",2023-05-11
597,USED,2022,FORD,MAVERICK,XLT,37990,Blue,Black Onyx,All-wheel Drive,Gasoline,20789,"400 W 104th Ave Northglenn, CO 80234",2023-05-11
598,USED,2023,FORD,MAVERICK,XLT,39990,Shadow,–,All-wheel Drive,Gasoline,4012,"400 W 104th Ave Northglenn, CO 80234",2023-05-11
599,USED,2022,FORD,MAVERICK,LARIAT,39488,Velocity Blue Metallic,Desert,All-wheel Drive,Gasoline,12050,"120 Laura Court Dacono, CO 80514",2023-05-11
600,USED,2023,FORD,MAVERICK,LARIAT,39999,Iconic Silver Metallic,Black Onyx,All-wheel Drive,Gasoline,1791,"2000 W 104th Ave Thornton, CO 80234",2023-05-11
601,USED,2023,FORD,MAVERICK,XLT,38080,Area 51,Navy Pier,All-wheel Drive,Gasoline,27,"2000 W 104th Ave Thornton, CO 80234",2023-05-11
602,USED,2023,FORD,MAVERICK,XL,35000,Blue,Black,All-wheel Drive,8-Speed A/T,49,"Alexander from Fort Collins, CO 80521",2023-05-11
603,USED,2022,FORD,MAVERICK,XLT,38393,Black,Navy Pier,All-wheel Drive,Gasoline,1773,"9951 Coors Blvd NW Albuquerque, NM 87114",2023-05-11
604,CERTIFIED,2022,FORD,MAVERICK,FOR,,CARBONIZED GREY METALLIC,NAVY PIER -MED SLATE TRIM,–,–,8626,"5815 Montana Ave El Paso, TX 79925",2023-05-11
605,USED,2022,FORD,MAVERICK,XLT,36010,Cactus Green / Gray,Black Onyx,All-wheel Drive,Gasoline,11177,"5550 N Desert Blvd El Paso, TX 79912",2023-05-11
606,USED,2022,FORD,MAVERICK,XL,25500,Gray,Black Onyx,All-wheel Drive,Gasoline,25095,"986 N State St. Orem, UT 84057",2023-05-11
607,CERTIFIED,2022,FORD,MAVERICK,XL,36988,Iconic Silver Metallic,Black Onyx,All-wheel Drive,Gasoline,3165,"2900 N 19th Ave Bozeman, MT 59718",2023-05-11
608,USED,2023,FORD,MAVERICK,XLT,42988,Oxford White,Navy Pier,All-wheel Drive,Gasoline,369,"2900 N 19th Ave Bozeman, MT 59718",2023-05-11
609,USED,2023,FORD,MAVERICK,XLT,,Cactus Green / Gray,Black Onyx,All-wheel Drive,Gasoline,51,"2900 N 19th Ave Bozeman, MT 59718",2023-05-11
610,USED,2022,FORD,MAVERICK,LARIAT,42990,Oxford White,Desert,All-wheel Drive,Gasoline,3507,"8474 Huffine Lane Bozeman, MT 59718",2023-05-11
611,USED,2022,FORD,MAVERICK,XLT,27999,Charcoal,Black Onyx,All-wheel Drive,Gasoline,4468,"2865 State St Salt Lake City, UT 84115",2023-05-11
612,USED,2022,FORD,MAVERICK,LARIAT,38923,Chili Pepper Red,Desert,All-wheel Drive,Gasoline,11113,"1800 S Main St Bountiful, UT 84010",2023-05-11
613,USED,2023,FORD,MAVERICK,XLT,39311,Gray,–,All-wheel Drive,Gasoline,954,"11442 Lone Peak Pkwy Draper, UT 84020",2023-05-11
614,USED,2022,FORD,MAVERICK,XLT,27995,Black,Navy Pier/Medium Slate,All-wheel Drive,Gasoline,10922,"4651 Digital Drive Lehi, UT 84043",2023-05-11
615,USED,2022,FORD,MAVERICK,XLT,35232,Cactus Green / Gray,Navy Pier,Front-wheel Drive,Hybrid,11118,"2375 S 625 W Woods Cross, UT 84010",2023-05-11
616,USED,2022,FORD,MAVERICK,XLT,31999,Gray,Black,All-wheel Drive,Gasoline,4029,"2021 N Redwood Rd Salt Lake City, UT 84116",2023-05-11
617,USED,2022,FORD,MAVERICK,XLT,35500,White,–,All-wheel Drive,Gasoline,10599,"3330 Wall Avenue Ogden, UT 84401",2023-05-11
618,USED,2022,FORD,MAVERICK,XL,35990,Oxford White,Black Onyx,All-wheel Drive,Gasoline,9351,"3950 W Hwy 77 Oracle, AZ 85623",2023-05-11
619,USED,2023,FORD,MAVERICK,XL,38990,Cactus Green / Gray,Black Onyx,All-wheel Drive,Gasoline,18,"3950 W Hwy 77 Oracle, AZ 85623",2023-05-11
620,USED,2023,FORD,MAVERICK,XLT,41900,Area 51,Black Onyx,All-wheel Drive,Gasoline,985,"890 W Main Street Rexburg, ID 83440",2023-05-11
621,USED,2022,FORD,MAVERICK,XLT,34494,Black,–,All-wheel Drive,Gasoline,15744,"1050 N Woodruff Ave Idaho Falls, ID 83401",2023-05-11
622,USED,2022,FORD,MAVERICK,LARIAT,41963,Alto Blue Metallic Tinted Clearcoat,Desert,All-wheel Drive,Gasoline,11871,"1429 E Motorplex Loop Gilbert, AZ 85297",2023-05-11
623,USED,2023,FORD,MAVERICK,XL,45999,Blue,Blue,Front-wheel Drive,8-Speed A/T,189,"Jerri from Scottsdale, AZ 85266",2023-05-11
624,CERTIFIED,2022,FORD,MAVERICK,LARIAT,39812,Gray Metallic,Desert,All-wheel Drive,Gasoline,20997,"8555 E Frank Lloyd Wright Blvd Scottsdale, AZ 85260",2023-05-11
625,USED,2023,FORD,MAVERICK,XLT,42999,Charcoal,Navy Pier,All-wheel Drive,Gasoline,542,"360 S. Smith Road Tempe, AZ 85281",2023-05-11
626,USED,2022,FORD,MAVERICK,XLT,36601,Blue,Navy Pier/Medium Slate,Front-wheel Drive,Gasoline,16171,"7780 S. Autoplex Loop Tempe, AZ 85284",2023-05-11
627,CERTIFIED,2022,FORD,MAVERICK,XLT,33888,Shadow Black,Navy Pier,Front-wheel Drive,Gasoline,18852,"6400 N 51st Ave Glendale, AZ 85301",2023-05-11
628,USED,2022,FORD,MAVERICK,XLT,37888,Area 51,Navy Pier,All-wheel Drive,Gasoline,4142,"6400 N 51st Ave Glendale, AZ 85301",2023-05-11
629,USED,2023,FORD,MAVERICK,XL,38888,Oxford White,Black Onyx,All-wheel Drive,Gasoline,121,"9130 W Bell Rd Peoria, AZ 85382",2023-05-11
630,USED,2022,FORD,MAVERICK,LARIAT,38999,Cactus,Desert,All-wheel Drive,Gasoline,8000,"1096 E Main St Burley, ID 83318",2023-05-11
631,CERTIFIED,2022,FORD,MAVERICK,XLT,34301,CARBONIZED GREY METALLIC,NAVY PIER -MED SLATE TRIM,–,–,24287,"3943 Brooks St Missoula, MT 59804",2023-05-11
632,USED,2022,FORD,MAVERICK,FOR,,Black,–,Front-wheel Drive,Gasoline,13133,"2640 E Andy Devine Ave Kingman, AZ 86401",2023-05-11
633,USED,2022,FORD,MAVERICK,FOR,,Blue,–,Front-wheel Drive,Gasoline,16043,"3800 Stockton Hill Road Kingman, AZ 86409",2023-05-11
634,USED,2022,FORD,MAVERICK,XLT,33488,Shadow Black,Navy Pier,All-wheel Drive,Gasoline,722,"7740 Eastgate Rd Henderson, NV 89011",2023-05-11
635,USED,2023,FORD,MAVERICK,LARIAT,43844,Atlas Blue Metallic,Desert,All-wheel Drive,Gasoline,1195,"933 Auto Show Dr Henderson, NV 89014",2023-05-11
636,CERTIFIED,2022,FORD,MAVERICK,LARIAT,40595,Carbonized Gray Metallic,Desert,All-wheel Drive,Gasoline,9343,"280 N Gibson Rd Henderson, NV 89014",2023-05-11
637,USED,2022,FORD,MAVERICK,LARIAT,41998,Gray,Brown,All-wheel Drive,Gasoline,962,"4900 N Rancho Dr Las Vegas, NV 89130",2023-05-11
638,USED,2022,FORD,MAVERICK,XLT,37430,Velocity Blue Metallic,Navy Pier,All-wheel Drive,Gasoline,3689,"5800 W Sahara Ave Las Vegas, NV 89146",2023-05-11
639,CERTIFIED,2022,FORD,MAVERICK,XL,,ICONIC SILVER METALLIC,BLACK ONYX-MED DK SLATE TRI,–,–,15785,"5445 Drexel Road Las Vegas, NV 89130",2023-05-11
640,USED,2022,FORD,MAVERICK,XLT,34767,Cactus,Navy Pier,All-wheel Drive,Gasoline,12388,"6300 W Sahara Ave Las Vegas, NV 89146",2023-05-11
641,CERTIFIED,2022,FORD,MAVERICK,LARIAT,38995,ALTO BLUE METALLIC TC,DESERT BROWN TRIM,–,–,22826,"8853 W Fairview Ave Boise, ID 83704",2023-05-11
642,USED,2023,FORD,MAVERICK,XLT,36998,Blue,Gray,All-wheel Drive,Gasoline,8497,"4043 E ELDEN GRAY ST MERIDIAN, ID 83642",2023-05-11
643,USED,2022,FORD,MAVERICK,LARIAT,38489,Cactus Gray,–,Front-wheel Drive,Hybrid,16644,"5707 E Gate Blvd Nampa, ID 83687",2023-05-11
644,USED,2022,FORD,MAVERICK,XLT,30600,Blue,Navy Pier,All-wheel Drive,Gasoline,7526,"1349 N Beck Rd Post Falls, ID 83854",2023-05-11
645,CERTIFIED,2022,FORD,MAVERICK,XLT,39975,OXFORD WHITE,NAVY PIER -MED SLATE TRIM,–,–,15909,"78990 Varner Rd Indio, CA 92203",2023-05-11
646,CERTIFIED,2022,FORD,MAVERICK,6N,40875,ALTO BLUE METALLIC TC,DESERT BROWN TRIM,–,–,18525,"78990 Varner Rd Indio, CA 92203",2023-05-11
647,CERTIFIED,2022,FORD,MAVERICK,XLT,43950,VELOCITY BLUE METALLIC,NAVY PIER -MED SLATE TRIM,–,–,12884,"78990 Varner Rd Indio, CA 92203",2023-05-11
648,USED,2022,FORD,MAVERICK,XL,34000,Velocity Blue Metallic,Black Onyx/Medium Dark Slate,Front-wheel Drive,Gasoline,1112,"57909 Twentynine Palms Highway Yucca Valley, CA 92284",2023-05-11
649,USED,2022,FORD,MAVERICK,LARIAT,36000,Oxford White,Desert,Front-wheel Drive,Hybrid,43227,"15529 Ramona Ave Victorville, CA 92392",2023-05-11
650,USED,2023,FORD,MAVERICK,XLT,31999,Gray,Gray,Front-wheel Drive,8-Speed A/T,2750,"Salvador  from Murrieta, CA 92563",2023-05-11
651,USED,2022,FORD,MAVERICK,XL,33998,Gray,Black,Front-wheel Drive,Hybrid,7187,"830 Dan Way Escondido, CA 92025",2023-05-11
652,USED,2022,FORD,MAVERICK,XLT,31495,Blue,Blue,Front-wheel Drive,CVT Transmission,24579,"VICTOR from Chula Vista, CA 91915",2023-05-11
653,USED,2022,FORD,MAVERICK,XL,34888,Oxford White,Black Onyx,Front-wheel Drive,Hybrid,9345,"1695 Auto Park Way Escondido, CA 92029",2023-05-11
654,USED,2022,FORD,MAVERICK,XLT,35995,Gray,Black Onyx,All-wheel Drive,Gasoline,2595,"16416 Valley Blvd Fontana, CA 92335",2023-05-11
655,USED,2022,FORD,MAVERICK,XLT,37495,Cactus,Navy Pier,Front-wheel Drive,Hybrid,2790,"16416 Valley Blvd Fontana, CA 92335",2023-05-11
656,USED,2022,FORD,MAVERICK,XLT,37495,Shadow Black,Navy Pier,Front-wheel Drive,Hybrid,4351,"16416 Valley Blvd Fontana, CA 92335",2023-05-11
657,USED,2023,FORD,MAVERICK,XLT,38895,Gray,Navy Pier,Front-wheel Drive,Hybrid,45,"16416 Valley Blvd Fontana, CA 92335",2023-05-11
658,USED,2023,FORD,MAVERICK,XL,36234,Area 51,Black Onyx,Front-wheel Drive,Hybrid,5502,"1350 S Woodruff Way Ontario, CA 91761",2023-05-11
659,USED,2022,FORD,MAVERICK,XL,32716,Velocity Blue Metallic,Black Onyx,All-wheel Drive,Gasoline,38260,"1350 S Woodruff Way Ontario, CA 91761",2023-05-11
660,USED,2022,FORD,MAVERICK,XLT,36998,Blue,Gray,AWD,Gasoline,5067,"4100 East Inland Empire Blvd Ontario, CA 91764",2023-05-11
661,USED,2023,FORD,MAVERICK,XL,33925,White,Black,All-wheel Drive,8-Speed A/T,55,"Navid from San Diego, CA 92117",2023-05-11
662,USED,2023,FORD,MAVERICK,LARIAT,44777,Silver,Desert,Front-wheel Drive,Hybrid,106,"4555 Mission Bay Dr San Diego, CA 92109",2023-05-11
663,USED,2023,FORD,MAVERICK,XL,38977,Area 51,Gray,Front-wheel Drive,Hybrid,359,"4555 Mission Bay Dr San Diego, CA 92109",2023-05-11
664,CERTIFIED,2022,FORD,MAVERICK,XL,31785,CACTUS GREY,BLACK ONYX-MED DK SLATE TRI,–,–,9676,"5555 Paseo del Norte Carlsbad, CA 92008",2023-05-11
665,CERTIFIED,2022,FORD,MAVERICK,XLT,35632,ALTO BLUE METALLIC TC,NAVY PIER -MED SLATE TRIM,–,–,27427,"5555 Paseo del Norte Carlsbad, CA 92008",2023-05-11
666,USED,2023,FORD,MAVERICK,LARIAT,45791,Gray,Black Onyx,All-wheel Drive,Gasoline,1523,"1983 Hamner Avenue Norco, CA 92860",2023-05-11
667,USED,2022,FORD,MAVERICK,XLT,36998,Gray,Gray,All-wheel Drive,Gasoline,792,"9501 Research Dr Irvine, CA 92618",2023-05-11
668,USED,2022,FORD,MAVERICK,LARIAT,42000,Carbonized Gray Metallic,Desert,All-wheel Drive,Gasoline,14605,"1225 N Autoplex Way Pasco, WA 99301",2023-05-11
669,USED,2023,FORD,MAVERICK,LARIAT,42901,Hot Pepper Red Metallic Tinted Clearcoat,Desert,Front-wheel Drive,Hybrid,1570,"2550 N Tustin St Orange, CA 92865",2023-05-11
670,USED,2023,FORD,MAVERICK,XLT,38861,Carbonized Gray Metallic,Navy Pier,Front-wheel Drive,Hybrid,1080,"17340 Gale Avenue City of Industry, CA 91748",2023-05-11
671,USED,2023,FORD,MAVERICK,XLT,38981,Cactus Green / Gray,Navy Pier,Front-wheel Drive,Hybrid,1261,"17340 Gale Avenue City of Industry, CA 91748",2023-05-11
672,USED,2023,FORD,MAVERICK,XLT,38741,Shadow Black,Black Onyx,Front-wheel Drive,Hybrid,3436,"17340 Gale Avenue City of Industry, CA 91748",2023-05-11
673,USED,2022,FORD,MAVERICK,XL,31998,Black,Black,Front-wheel Drive,Hybrid,13102,"405 W. Technology Dr Palmdale, CA 93551",2023-05-11
674,USED,2022,FORD,MAVERICK,LARIAT,38998,Blue,Brown,Front-wheel Drive,Gasoline,12792,"3200 Harbor Blvd Costa Mesa, CA 92626",2023-05-11
675,USED,2023,FORD,MAVERICK,XLT,38998,Gray,Gray,Front-wheel Drive,Hybrid,10155,"3200 Harbor Blvd Costa Mesa, CA 92626",2023-05-11
676,CERTIFIED,2022,FORD,MAVERICK,XLT,34500,CACTUS GREY,NAVY PIER -MED SLATE TRIM,–,–,18494,"6211 Beach Blvd Buena Park, CA 90621",2023-05-11
677,USED,2022,FORD,MAVERICK,XLT,35988,Carbonized Gray Metallic,Navy Pier,Front-wheel Drive,Gasoline,3461,"2747 Via Campo Montebello, CA 90640",2023-05-11
678,USED,2022,FORD,MAVERICK,LARIAT,39988,White,Brown,All-wheel Drive,Gasoline,1222,"2747 Via Campo Montebello, CA 90640",2023-05-11
679,USED,2022,FORD,MAVERICK,XL,32000,Blue,Gray,Front-wheel Drive,CVT Transmission,8000,"Heath from Moses Lake, WA 98837",2023-05-11
680,USED,2023,FORD,MAVERICK,FOR,,Gray,Black Onyx,Front-wheel Drive,Hybrid,239,"7550 Firestone Blvd Downey, CA 90241",2023-05-11
681,USED,2022,FORD,MAVERICK,LARIAT,39777,Oxford White,Desert,Front-wheel Drive,Hybrid,3732,"8625 Artesia Blvd. Bellflower, CA 90706",2023-05-11
682,USED,2022,FORD,MAVERICK,XLT,36500,Silver,Navy Pier,Front-wheel Drive,Hybrid,10905,"8625 Artesia Blvd. Bellflower, CA 90706",2023-05-11
683,USED,2022,FORD,MAVERICK,XLT,34798,Hot Pepper Red Tinted Clearcoat,Navy Pier,Front-wheel Drive,Gasoline,7065,"8625 Artesia Blvd. Bellflower, CA 90706",2023-05-11
684,USED,2023,FORD,MAVERICK,XLT,34500,White,Gray,Front-wheel Drive,A/T,500,"Vince from Glendale, CA 91203",2023-05-11
685,USED,2023,FORD,MAVERICK,XLT,38799,Cactus Green / Gray,Navy Pier,Front-wheel Drive,Hybrid,95,"1929 South Figueroa Street Los Angeles, CA 90007",2023-05-11
686,USED,2023,FORD,MAVERICK,XL,37274,Cactus Green / Gray,Black Onyx,Front-wheel Drive,Hybrid,2077,"1929 South Figueroa Street Los Angeles, CA 90007",2023-05-11
687,USED,2023,FORD,MAVERICK,XL,34500,Blue,Gray,Front-wheel Drive,8-Speed A/T,390,"Craig from Santa Clarita, CA 91350",2023-05-11
688,USED,2023,FORD,MAVERICK,XLT,44195,Hot Pepper Red Metallic Tinted Clearcoat,Navy Pier,Front-wheel Drive,Hybrid,157,"15445 Roscoe Blvd North Hills, CA 91343",2023-05-11
689,CERTIFIED,2022,FORD,MAVERICK,XL,37695,Iconic Silver Metallic,Black Onyx,Front-wheel Drive,Gasoline,6268,"15445 Roscoe Blvd North Hills, CA 91343",2023-05-11
690,CERTIFIED,2022,FORD,MAVERICK,XLT,38195,Area 51,Navy Pier,Front-wheel Drive,Gasoline,21340,"15445 Roscoe Blvd North Hills, CA 91343",2023-05-11
691,USED,2023,FORD,MAVERICK,XL,40690,Atlas Blue Metallic,Black Onyx,All-wheel Drive,Gasoline,51,"15445 Roscoe Blvd North Hills, CA 91343",2023-05-11
692,USED,2023,FORD,MAVERICK,XL,40690,Atlas Blue Metallic,Black Onyx,All-wheel Drive,Gasoline,59,"15445 Roscoe Blvd North Hills, CA 91343",2023-05-11
693,USED,2022,FORD,MAVERICK,XLT,34500,Area 51,Navy Pier,Front-wheel Drive,Gasoline,35415,"16161 Raymer St Van Nuys, CA 91406",2023-05-11
694,USED,2023,FORD,MAVERICK,XLT,38991,Shadow Black,Navy Pier,Front-wheel Drive,Hybrid,5811,"23920 Creekside Rd Santa Clarita, CA 91355",2023-05-11
695,USED,2023,FORD,MAVERICK,XLT,,–,Navy Pier,All-wheel Drive,Gasoline,1333,"3600 Kietzke Ln Reno, NV 89502",2023-05-11
696,CERTIFIED,2022,FORD,MAVERICK,SUPERC,34320,SHADOW BLACK,BLACK ONYX-MED DK SLATE TRI,–,–,11558,"2001 Oak St Bakersfield, CA 93301",2023-05-11
697,USED,2022,FORD,MAVERICK,LARIAT,40998,Blue,Brown,Front-wheel Drive,Gasoline,8957,"6801 Colony St Bakersfield, CA 93307",2023-05-11
698,USED,2022,FORD,MAVERICK,XLT,42951,Orange,Navy Pier,Front-wheel Drive,Hybrid,7944,"920 W Shaw Ave Clovis, CA 93612",2023-05-11
699,USED,2023,FORD,MAVERICK,XL,34998,Blue,Black,FWD,Gasoline,356,"2001 Lockwood St Oxnard, CA 93036",2023-05-11
700,USED,2023,FORD,MAVERICK,LARIAT,38991,Gray,–,All-wheel Drive,Gasoline,336,"12755 Folsom Blvd Folsom, CA 95630",2023-05-11
701,USED,2023,FORD,MAVERICK,XL,38761,Black,–,Front-wheel Drive,Hybrid,484,"12755 Folsom Blvd Folsom, CA 95630",2023-05-11
702,CERTIFIED,2022,FORD,MAVERICK,XLT,38106,Gray,–,All-wheel Drive,Gasoline,10141,"12755 Folsom Blvd Folsom, CA 95630",2023-05-11
703,USED,2023,FORD,MAVERICK,XLT,39233,Gray,–,Front-wheel Drive,Hybrid,13,"12755 Folsom Blvd Folsom, CA 95630",2023-05-11
704,USED,2023,FORD,MAVERICK,XLT,39998,White,Gray,Front-wheel Drive,Hybrid,220,"4300 McHenry Ave Modesto, CA 95356",2023-05-11
705,USED,2022,FORD,MAVERICK,XLT,38998,Blue,Gray,Front-wheel Drive,Hybrid,8274,"1450 Eureka Rd Roseville, CA 95661",2023-05-11
706,USED,2023,FORD,MAVERICK,XLT,35998,Blue,Gray,Front-wheel Drive,Gasoline,60,"1450 Eureka Rd Roseville, CA 95661",2023-05-11
707,CERTIFIED,2022,FORD,MAVERICK,XL,33865,Iconic Silver Metallic,Black Onyx,All-wheel Drive,Gasoline,11890,"2401 Oakwood St Paso Robles, CA 93446",2023-05-11
708,CERTIFIED,2022,FORD,MAVERICK,XLT,43988,Iconic Silver Metallic,Navy Pier,Front-wheel Drive,Hybrid,16591,"4625 Madison Ave Sacramento, CA 95841",2023-05-11
709,CERTIFIED,2022,FORD,MAVERICK,XL,35988,Area 51,–,All-wheel Drive,Gasoline,9130,"555 N Main St Manteca, CA 95336",2023-05-11
710,USED,2023,FORD,MAVERICK,LARIAT,46988,White,–,Front-wheel Drive,Hybrid,60,"555 N Main St Manteca, CA 95336",2023-05-11
711,USED,2023,FORD,MAVERICK,LARIAT,46988,Blue,–,Front-wheel Drive,Hybrid,40,"555 N Main St Manteca, CA 95336",2023-05-11
712,CERTIFIED,2022,FORD,MAVERICK,XL,35988,AREA 51,BLACK ONYX-MED DK SLATE TRI,–,–,2975,"3282 Auto Center Circle Stockton, CA 95212",2023-05-11
713,USED,2022,FORD,MAVERICK,LARIAT,37995,Carbonized Gray Metallic,Desert,All-wheel Drive,Gasoline,12047,"8575 Laguna Grove Drive Elk Grove, CA 95757",2023-05-11
714,USED,2022,FORD,MAVERICK,XLT,37330,Cactus Green / Gray,Navy Pier,FWD,Gasoline,5076,"8575 Laguna Grove Drive Elk Grove, CA 95757",2023-05-11
715,USED,2022,FORD,MAVERICK,XLT,34441,Oxford White,Black Onyx,All-wheel Drive,Gasoline,16299,"8575 Laguna Grove Drive Elk Grove, CA 95757",2023-05-11
716,CERTIFIED,2022,FORD,MAVERICK,FOR,,CACTUS GREY,BLACK ONYX-MED DK SLATE TRI,–,–,230,"3500 Auto Plaza Way Tracy, CA 95304",2023-05-11
717,CERTIFIED,2022,FORD,MAVERICK,SUPERC,,ALTO BLUE METALLIC TC,NAVY PIER -MED SLATE TRIM,–,–,23315,"37000 U.S. 26 Sandy, OR 97055",2023-05-11
718,USED,2023,FORD,MAVERICK,LARIAT,45971,Shadow Black,Black Onyx,All-wheel Drive,Gasoline,4047,"15900 Smokey Point Blvd Marysville, WA 98271",2023-05-11
719,USED,2022,FORD,MAVERICK,LARIAT,37254,Blue,Desert,All-wheel Drive,Gasoline,11726,"16120 Smokey Point Blvd Marysville, WA 98271",2023-05-11
720,USED,2022,FORD,MAVERICK,LARIAT,43099,Blue,Brown,All-wheel Drive,Gasoline,3983,"400 River Road Puyallup, WA 98371",2023-05-11
721,USED,2022,FORD,MAVERICK,LARIAT,40678,Shadow Black,Desert,All-wheel Drive,Gasoline,7143,"2005 Airport Way S Seattle, WA 98134",2023-05-11
722,USED,2022,FORD,MAVERICK,XL,33511,Gray,Black Onyx,All-wheel Drive,Gasoline,2493,"4902 Pacific Highway East Fife, WA 98424",2023-05-11
723,CERTIFIED,2022,FORD,MAVERICK,XL,36500,Gray,Black Onyx/Medium Dark Slate,All-wheel Drive,Gasoline,20623,"1320 N 1st St Dixon, CA 95620",2023-05-11
724,USED,2022,FORD,MAVERICK,XL,34999,Velocity Blue Metallic,Black Onyx,All-wheel Drive,Gasoline,6104,"7601 South Tacoma Way Tacoma, WA 98409",2023-05-11
725,USED,2022,FORD,MAVERICK,XLT,37998,Blue,Gray,FWD,Hybrid,1960,"13750 SE Johnson Rd Milwaukie, OR 97222",2023-05-11
726,USED,2022,FORD,MAVERICK,XL,31998,White,Gray,Front-wheel Drive,Gasoline,6715,"2750 Stoneridge Dr Pleasanton, CA 94588",2023-05-11
727,USED,2022,FORD,MAVERICK,XLT,39998,Gray,Gray,Front-wheel Drive,Hybrid,17993,"2750 Stoneridge Dr Pleasanton, CA 94588",2023-05-11
728,USED,2023,FORD,MAVERICK,XLT,37993,Cactus Green / Gray,Navy Pier,All-wheel Drive,Gasoline,6753,"1605 SW Naito Pkwy Portland, OR 97201",2023-05-11
