,condition,model_year,make,model,trim_level,list_price,exterior_color,interior_color,fwd_or_awd,hybrid_or_eco,mileage,dealer_address,date_parsed
716,CERTIFIED,2022,FORD,MAVERICK,XLT,43988,Iconic Silver Metallic,Navy Pier,Front-wheel Drive,Hybrid,16591,"4625 Madison Ave Sacramento, CA 95841",2023-05-12
717,CERTIFIED,2022,FORD,MAVERICK,XL,35988,Area 51,–,All-wheel Drive,Gasoline,9130,"555 N Main St Manteca, CA 95336",2023-05-12
718,USED,2023,FORD,MAVERICK,LARIAT,46988,White,–,Front-wheel Drive,Hybrid,60,"555 N Main St Manteca, CA 95336",2023-05-12
719,USED,2023,FORD,MAVERICK,LARIAT,46988,Blue,–,Front-wheel Drive,Hybrid,40,"555 N Main St Manteca, CA 95336",2023-05-12
720,CERTIFIED,2022,FORD,MAVERICK,XL,35988,AREA 51,BLACK ONYX-MED DK SLATE TRI,–,–,2975,"3282 Auto Center Circle Stockton, CA 95212",2023-05-12
721,USED,2022,FORD,MAVERICK,LARIAT,37995,Carbonized Gray Metallic,Desert,All-wheel Drive,Gasoline,12047,"8575 Laguna Grove Drive Elk Grove, CA 95757",2023-05-12
722,USED,2022,FORD,MAVERICK,XLT,34441,Oxford White,Black Onyx,All-wheel Drive,Gasoline,16299,"8575 Laguna Grove Drive Elk Grove, CA 95757",2023-05-12
723,USED,2022,FORD,MAVERICK,XLT,37330,Cactus Green / Gray,Navy Pier,Front-wheel Drive,Gasoline,5076,"8575 Laguna Grove Drive Elk Grove, CA 95757",2023-05-12
724,CERTIFIED,2022,FORD,MAVERICK,FOR,,CACTUS GREY,BLACK ONYX-MED DK SLATE TRI,–,–,230,"3500 Auto Plaza Way Tracy, CA 95304",2023-05-12
725,CERTIFIED,2022,FORD,MAVERICK,SUPERC,,ALTO BLUE METALLIC TC,NAVY PIER -MED SLATE TRIM,–,–,23315,"37000 U.S. 26 Sandy, OR 97055",2023-05-12
726,USED,2023,FORD,MAVERICK,LARIAT,45971,Shadow Black,Black Onyx,All-wheel Drive,Gasoline,4047,"15900 Smokey Point Blvd Marysville, WA 98271",2023-05-12
727,USED,2022,FORD,MAVERICK,LARIAT,37254,Blue,Desert,All-wheel Drive,Gasoline,11726,"16120 Smokey Point Blvd Marysville, WA 98271",2023-05-12
728,USED,2022,FORD,MAVERICK,LARIAT,43099,Blue,Brown,All-wheel Drive,Gasoline,3983,"400 River Road Puyallup, WA 98371",2023-05-12
729,USED,2022,FORD,MAVERICK,LARIAT,40678,Shadow Black,Desert,All-wheel Drive,Gasoline,7143,"2005 Airport Way S Seattle, WA 98134",2023-05-12
730,USED,2022,FORD,MAVERICK,XL,33511,Gray,Black Onyx,All-wheel Drive,Gasoline,2493,"4902 Pacific Highway East Fife, WA 98424",2023-05-12
731,CERTIFIED,2022,FORD,MAVERICK,XL,36500,Gray,Black Onyx/Medium Dark Slate,All-wheel Drive,Gasoline,20623,"1320 N 1st St Dixon, CA 95620",2023-05-12
732,USED,2022,FORD,MAVERICK,XL,34999,Velocity Blue Metallic,Black Onyx,All-wheel Drive,Gasoline,6104,"7601 South Tacoma Way Tacoma, WA 98409",2023-05-12
733,USED,2022,FORD,MAVERICK,XLT,39998,Gray,Gray,Front-wheel Drive,Hybrid,17993,"2750 Stoneridge Dr Pleasanton, CA 94588",2023-05-12
734,USED,2022,FORD,MAVERICK,XLT,36998,White,Gray,All-wheel Drive,Gasoline,15071,"2750 Stoneridge Dr Pleasanton, CA 94588",2023-05-12
735,USED,2023,FORD,MAVERICK,XLT,36997,Cactus Green / Gray,Navy Pier,All-wheel Drive,Gasoline,6753,"1605 SW Naito Pkwy Portland, OR 97201",2023-05-12
736,USED,2022,FORD,MAVERICK,XL,31998,Black,Black,Front-wheel Drive,Gasoline,1648,"9405 SW Cascade Ave Beaverton, OR 97008",2023-05-12
737,USED,2022,FORD,MAVERICK,XLT,37999,Blue,Gray,Front-wheel Drive,Hybrid,11454,"4701 Auto Center Blvd Bremerton, WA 98312",2023-05-12
738,USED,2023,FORD,MAVERICK,XL,35998,Blue,Black,Front-wheel Drive,Hybrid,10153,"2955 Auto Mall Pkwy Fairfield, CA 94533",2023-05-12
739,USED,2023,FORD,MAVERICK,XL,33950,Oxford White,Black Onyx,Front-wheel Drive,Gasoline,160,"2285 Diamond Blvd Concord, CA 94520",2023-05-12
740,USED,2023,FORD,MAVERICK,XLT,36950,Area 51,Navy Pier,Front-wheel Drive,Gasoline,748,"2285 Diamond Blvd Concord, CA 94520",2023-05-12
741,USED,2023,FORD,MAVERICK,XLT,36998,Blue,Gray,FWD,Gasoline,230,"44100 Christy St Fremont, CA 94538",2023-05-12
742,USED,2023,FORD,MAVERICK,LARIAT,40800,Shadow Black,Desert,All-wheel Drive,Gasoline,3065,"2100 N Broadway Walnut Creek, CA 94596",2023-05-12
743,USED,2022,FORD,MAVERICK,XLT,36981,Carbonized Gray Metallic,Navy Pier,Front-wheel Drive,Hybrid,9078,"4 Geary Plaza Seaside, CA 93955",2023-05-12
744,USED,2022,FORD,MAVERICK,LARIAT,40987,Shadow Black,Desert,All-wheel Drive,Gasoline,4280,"3900 Portland Rd Newberg, OR 97132",2023-05-12
745,USED,2022,FORD,MAVERICK,SUPERC,43998,Iconic Silver,Navy Pier,Front-wheel Drive,Hybrid,10109,"2517 Biddle Road Medford, OR 97504",2023-05-12
746,USED,2022,FORD,MAVERICK,XLT,35531,Area 51,Navy Pier,Front-wheel Drive,Hybrid,21526,"3330 Broadway Oakland, CA 94611",2023-05-12
747,USED,2022,FORD,MAVERICK,XLT,38661,Cactus Green / Gray,Black Onyx,All-wheel Drive,Gasoline,1439,"1920 Pacific Blvd SW Albany, OR 97321",2023-05-12
748,USED,2022,FORD,MAVERICK,LARIAT,42990,Green,Desert,All-wheel Drive,Gasoline,12015,"846 Goodpasture Island Rd Eugene, OR 97401",2023-05-12
749,USED,2022,FORD,MAVERICK,XL,32998,Gray,Black,All-wheel Drive,Gasoline,9719,"2783 Corby Ave Santa Rosa, CA 95407",2023-05-12
750,USED,2023,FORD,MAVERICK,XLT,39999,Carbonized Gray Metallic,Navy Pier,All-wheel Drive,Gasoline,0,"711 E Wishkah St Aberdeen, WA 98520",2023-05-12
751,USED,2023,FORD,MAVERICK,XLT,37999,Alto Blue Metallic Tinted Clearcoat,Navy Pier,Front-wheel Drive,Gasoline,45,"711 E Wishkah St Aberdeen, WA 98520",2023-05-12
752,USED,2022,FORD,MAVERICK,XL,36988,Oxford White,Black Onyx,All-wheel Drive,Gasoline,13296,"2701 E Mountain Village Dr Wasilla, AK 99654",2023-05-12
753,CERTIFIED,2022,FORD,MAVERICK,LARIAT,42987,Iconic Silver Metallic,Desert,All-wheel Drive,Gasoline,8788,"98-15 Kamehameha Hwy Aiea, HI 96701",2023-05-12
